grid_version,workload,candidate,SLA,scope,aggregation,BS,BU,O,C,unknown,scheduled,decidable,E_approved,unverified_approval,optimistic_approval_fraction,optimistic_approval_fraction_numerator,optimistic_approval_fraction_denominator,optimistic_approval_fraction_na_reason,reference_safe_missed_fraction,reference_safe_missed_fraction_numerator,reference_safe_missed_fraction_denominator,reference_safe_missed_fraction_na_reason,false_positive_rate,false_positive_rate_numerator,false_positive_rate_denominator,false_positive_rate_na_reason,E_approval_coverage,E_approval_coverage_numerator,E_approval_coverage_denominator,E_approval_coverage_na_reason,both_decision_coverage,both_decision_coverage_numerator,both_decision_coverage_denominator,both_decision_coverage_na_reason,BS_fraction,BS_fraction_numerator,BS_fraction_denominator,BS_fraction_na_reason,BU_fraction,BU_fraction_numerator,BU_fraction_denominator,BU_fraction_na_reason,O_fraction,O_fraction_numerator,O_fraction_denominator,O_fraction_na_reason,C_fraction,C_fraction_numerator,C_fraction_denominator,C_fraction_na_reason,attainment_mean_bias,attainment_MAE,attainment_P90_absolute,attainment_na_reason,subset_status,optimistic_approval_fraction_valid_workloads,optimistic_approval_fraction_valid_candidates,reference_safe_missed_fraction_valid_workloads,reference_safe_missed_fraction_valid_candidates,false_positive_rate_valid_workloads,false_positive_rate_valid_candidates,E_approval_coverage_valid_workloads,E_approval_coverage_valid_candidates,both_decision_coverage_valid_workloads,both_decision_coverage_valid_candidates,BS_fraction_valid_workloads,BS_fraction_valid_candidates,BU_fraction_valid_workloads,BU_fraction_valid_candidates,O_fraction_valid_workloads,O_fraction_valid_candidates,C_fraction_valid_workloads,C_fraction_valid_candidates,attainment_valid_workloads,attainment_valid_candidates
G0,h102,2,S6,latency_only,candidate_raw_counts,27,2,1,0,0,30,30,28,0,0.03571428571428571,1,28,,0.0,0,27,,0.3333333333333333,1,3,,0.9333333333333333,28,30,,1.0,30,30,,0.9,27,30,,0.06666666666666667,2,30,,0.03333333333333333,1,30,,0.0,0,30,,0.001234567901234566,0.022222222222222216,0.01851851851851849,,present,,,,,,,,,,,,,,,,,,,,
G0,h102,ALL,S6,latency_only,pooled_counts,139,10,1,0,0,150,150,140,0,0.007142857142857143,1,140,,0.0,0,139,,0.09090909090909091,1,11,,0.9333333333333333,140,150,,1.0,150,150,,0.9266666666666666,139,150,,0.06666666666666667,10,150,,0.006666666666666667,1,150,,0.0,0,150,,-0.010370370370370374,0.016049382716049384,0.01851851851851849,,present,,,,,,,,,,,,,,,,,,,,
G0,h102,ALL,S6,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,0.007142857142857143,,,,0.0,,,,0.06666666666666667,,,,0.9333333333333333,,,,1.0,,,,0.9266666666666666,,,,0.06666666666666667,,,,0.006666666666666666,,,,0.0,,,,-0.010370370370370374,0.016049382716049384,0.01851851851851849,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h102,-2,S6,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h102,-1,S6,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h102,0,S6,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h102,1,S6,near_boundary,candidate_raw_counts,1,0,0,0,0,1,1,1,0,0.0,0,1,,0.0,0,1,,,0,0,zero denominator,1.0,1,1,,1.0,1,1,,1.0,1,1,,0.0,0,1,,0.0,0,1,,0.0,0,1,,0.03703703703703698,0.03703703703703698,0.03703703703703698,,present,,,,,,,,,,,,,,,,,,,,
G0,h102,2,S6,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h102,ALL,S6,near_boundary,pooled_counts,1,0,0,0,0,1,1,1,0,0.0,0,1,,0.0,0,1,,,0,0,zero denominator,1.0,1,1,,1.0,1,1,,1.0,1,1,,0.0,0,1,,0.0,0,1,,0.0,0,1,,0.03703703703703698,0.03703703703703698,0.03703703703703698,,present,,,,,,,,,,,,,,,,,,,,
G0,h102,ALL,S6,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.0,,,,,,,all denominators zero,1.0,,,,1.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,0.03703703703703698,0.03703703703703698,0.03703703703703698,,,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
G0,h103,-2,S1,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S1,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S1,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S1,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S1,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S1,service,pooled_counts,0,140,0,0,210,350,140,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,140,,0.0,0,350,,0.4,140,350,,0.0,0,140,,1.0,140,140,,0.0,0,140,,0.0,0,140,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S1,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.4,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S1,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S1,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S1,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S1,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S1,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S1,latency_only,pooled_counts,0,140,0,0,0,140,140,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,140,,0.0,0,140,,1.0,140,140,,0.0,0,140,,1.0,140,140,,0.0,0,140,,0.0,0,140,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S1,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S1,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S1,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S1,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h103,-2,S2,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S2,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S2,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,-0.0023809523809523807,0.0023809523809523807,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S2,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,-0.0023809523809523807,0.0023809523809523807,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S2,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S2,service,pooled_counts,0,140,0,0,210,350,140,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,140,,0.0,0,350,,0.4,140,350,,0.0,0,140,,1.0,140,140,,0.0,0,140,,0.0,0,140,,-0.0009523809523809524,0.0009523809523809524,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S2,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.4,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,-0.0009523809523809524,0.0009523809523809524,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S2,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S2,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S2,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,-0.0023809523809523807,0.0023809523809523807,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S2,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,-0.0023809523809523807,0.0023809523809523807,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S2,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S2,latency_only,pooled_counts,0,140,0,0,0,140,140,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,140,,0.0,0,140,,1.0,140,140,,0.0,0,140,,1.0,140,140,,0.0,0,140,,0.0,0,140,,-0.0009523809523809524,0.0009523809523809524,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S2,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,-0.0009523809523809524,0.0009523809523809524,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S2,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S2,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h103,-2,S3,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S3,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S3,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S3,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S3,service,candidate_raw_counts,0,28,0,0,42,70,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,70,,0.4,28,70,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S3,service,pooled_counts,0,140,0,0,210,350,140,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,140,,0.0,0,350,,0.4,140,350,,0.0,0,140,,1.0,140,140,,0.0,0,140,,0.0,0,140,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S3,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.4,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S3,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S3,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S3,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S3,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S3,latency_only,candidate_raw_counts,0,28,0,0,0,28,28,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,1.0,28,28,,0.0,0,28,,0.0,0,28,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S3,latency_only,pooled_counts,0,140,0,0,0,140,140,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,140,,0.0,0,140,,1.0,140,140,,0.0,0,140,,1.0,140,140,,0.0,0,140,,0.0,0,140,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S3,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h103,-2,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,0,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,1,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,2,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S3,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h103,ALL,S3,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h103,-2,S4,service,candidate_raw_counts,17,11,0,0,42,70,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.24285714285714285,17,70,,0.4,28,70,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,-0.042857142857142864,0.04761904761904762,0.2,,present,,,,,,,,,,,,,,,,,,,,
G0,h103,-1,S4,service,candidate_raw_counts,17,11,0,0,42,70,28,17,0,0.0,0,17,,0.0,0,17,,0.0,0,11,,0.24285714285714285,17,70,,0.4,28,70,,0.6071428571428571,17,28,,0.39285714285714285,11,28,,0.0,0,28,,0.0,0,28,,0.007142857142857143,0.016666666666666666,0.06666666666666667,,present,,,,,,,,,,,,,,,,,,,,
